id,address,categories,city,country,keys,latitude,longitude,menuPageURL,amountMax,amountMin,currency,dateSeen,description,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,11.99,11.99,USD,2016-05-09T18:09:50Z,"Artichoke hearts, black olives, garlic and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Artichoke hearts, black olives, garlic and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,7.99,7.99,USD,2016-05-09T18:09:50Z,"With artichoke hearts, black olives, garlic and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"With artichoke hearts, black olives, garlic and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,10.99,10.99,USD,2016-05-09T18:09:50Z,"Artichoke hearts, black olives, garlic and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Artichoke hearts, black olives, garlic and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,7.99,7.99,USD,2016-05-09T18:09:50Z,With ham and pineapple.,Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,With ham and pineapple.,Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,11.99,11.99,USD,2016-05-09T18:09:50Z,With ham and pineapples.,Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,With ham and pineapples.,Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,10.99,10.99,USD,2016-05-09T18:09:50Z,With ham and pineapples.,Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,With ham and pineapples.,Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,7.99,7.99,USD,2016-05-09T18:09:50Z,"With sausage, pepperoni, beef and bacon.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"With sausage, pepperoni, beef and bacon.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,11.99,11.99,USD,2016-05-09T18:09:50Z,"Spinach, feta, tomatoes and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Spinach, feta, tomatoes and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,7.99,7.99,USD,2016-05-09T18:09:50Z,"With spinach, feta, tomatoes and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"With spinach, feta, tomatoes and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,11.99,11.99,USD,2016-05-09T18:09:50Z,"Spinach, feta, tomatoes and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Spinach, feta, tomatoes and mozzarella cheese.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,6.99,6.99,USD,2016-05-09T18:09:50Z,,Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,,Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,12.99,12.99,USD,2016-05-09T18:09:50Z,,Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,,Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,11.49,11.49,USD,2016-05-09T18:09:50Z,"Honey b.b.q., lots of pineapple. ham and mozzarella cheese topped with b.b.q. honey.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Honey b.b.q., lots of pineapple. ham and mozzarella cheese topped with b.b.q. honey.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,8.49,8.49,USD,2016-05-09T18:09:50Z,"Beef, chicken, meatballs, sausage, bacon, pepperoni and ham.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Beef, chicken, meatballs, sausage, bacon, pepperoni and ham.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,11.49,11.49,USD,2016-05-09T18:09:50Z,"With beef, chicken, meatballs, sausage, bacon, pepperoni and ham.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"With beef, chicken, meatballs, sausage, bacon, pepperoni and ham.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,21.49,21.49,USD,2016-05-09T18:09:50Z,"Honey b.b.q., lots of pineapples, ham and mozzarella cheese topped with honey b.b.q.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Honey b.b.q., lots of pineapples, ham and mozzarella cheese topped with honey b.b.q.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,11.99,11.99,USD,2016-05-09T18:09:50Z,"Mushrooms, green peppers and onions.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Mushrooms, green peppers and onions.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,8.49,8.49,USD,2016-05-09T18:09:50Z,"Green peppers, onions, eggplant, broccoli, mushrooms, black olives, red peppers and tomatoes.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Green peppers, onions, eggplant, broccoli, mushrooms, black olives, red peppers and tomatoes.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,11.49,11.49,USD,2016-05-09T18:09:50Z,"Green peppers, onions, eggplant, broccoli, mushrooms, black olives, red peppers and tomatoes.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Green peppers, onions, eggplant, broccoli, mushrooms, black olives, red peppers and tomatoes.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,21.49,21.49,USD,2016-05-09T18:09:50Z,"Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,11.49,11.49,USD,2016-05-09T18:09:50Z,"Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce.",Sicilia's Pizzeria,25387,,,,WV
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,,,,2016-12-31T18:03:52Z,"Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce.",Sicilia's Pizzeria,25387,,,,WV
AVwdiuTukufWRAb5662k,1325 Madison Ave,"Sports Bar,Bar,Music Venue,cakes desserts,service staff,food catering,bar drinks,Sports Bar, Bar, and Music Venue",Mankato,US,us/mn/mankato/1325madisonave/543441564,44.16602523,-93.97395551,,7.95,5.95,USD,2016-03-31T02:29:42Z,"Mozzarella, marinara sauce and italian seasoning",Buster's Sports Bar and Grill,56001,USD,0,25,MN
AVwdivhlIN2L1WUfw2NZ,500 Sampsonia Way,Art Museum,Pittsburgh,US,us/pitt/pittsburgh/500sampsoniaway/-1462975979,40.4571477,-80.012187,,3.75,3.75,USD,2016-06-20T20:57:32Z,,Mattress Factory Museum,15212,,,,Pitt
AVwdivhlIN2L1WUfw2NZ,500 Sampsonia Way,Art Museum,Pittsburgh,US,us/pitt/pittsburgh/500sampsoniaway/-1462975979,40.4571477,-80.012187,,7.95,7.95,USD,2016-06-20T20:57:32Z,,Mattress Factory Museum,15212,,,,Pitt
AVwdIx7D_7pvs4fz2oPx,267 S 19th St,Restaurant,Philadelphia,US,us/phila/philadelphia/267s19thst/-822772362,39.948228,-75.172549,,5,5,USD,2016-08-21T00:00:00Z,,Crow & The Pitcher,19103,USD,0,30,Phila
AVwdixFVByjofQCxqJgj,288 Golf Course Dr W,"Pizza Place and Italian Restaurant,Italian Restaurant,Pizza Place",Rohnert Park,US,us/ca/rohnertpark/288golfcoursedrw/-1170895678,38.36061268,-122.7223037,,18,18,USD,2016-07-06T20:02:21Z,"Asiago, mozzarella, imported gorgonaola, sweet fig preserve, prosciutto di parma, parmigiano reggiano, balsamic reduction",Tony's of North Beach,94928,USD,25,40,CA
AVwdixFVByjofQCxqJgj,288 Golf Course Dr W,"Pizza Place and Italian Restaurant,Italian Restaurant,Pizza Place",Rohnert Park,US,us/ca/rohnertpark/288golfcoursedrw/-1170895678,38.36061268,-122.7223037,,18,18,USD,2016-07-06T20:02:21Z,,Tony's of North Beach,94928,USD,25,40,CA
AVwdixFVByjofQCxqJgj,288 Golf Course Dr W,"Pizza Place and Italian Restaurant,Italian Restaurant,Pizza Place",Rohnert Park,US,us/ca/rohnertpark/288golfcoursedrw/-1170895678,38.36061268,-122.7223037,,19,19,USD,2016-07-06T20:02:21Z,"Mozzarella, red pepper, escarole, smoked pancetta, piquante peppers, campari blood orange reduction, peppered goat cheese",Tony's of North Beach,94928,USD,25,40,CA
AVwdixFVByjofQCxqJgj,288 Golf Course Dr W,"Pizza Place and Italian Restaurant,Italian Restaurant,Pizza Place",Rohnert Park,US,us/ca/rohnertpark/288golfcoursedrw/-1170895678,38.36061268,-122.7223037,,19,19,USD,2016-07-06T20:02:21Z,"Mozzarella, red pepper, escarole, smoked pancetta, piquante peppers, campari blood orange, reduction pepperd goat cheese",Tony's of North Beach,94928,USD,25,40,CA
AVwdiXsEByjofQCxqFcb,7520 Peach St,"Beer Store and Liquor Store,Beer Store,Liquor Store",Erie,US,us/pa/erie/7520peachst/-658048559,42.05178612,-80.085354,,8.29,8.29,USD,2016-04-05T03:39:35Z,,U Pick 6 Beer Store,16509,,,,PA
AVwdiXsEByjofQCxqFcb,7520 Peach St,"Beer Store and Liquor Store,Beer Store,Liquor Store",Erie,US,us/pa/erie/7520peachst/-658048559,42.05178612,-80.085354,,9.99,9.99,USD,2016-04-05T03:39:35Z,,U Pick 6 Beer Store,16509,,,,PA
AVwdiXsEByjofQCxqFcb,7520 Peach St,"Beer Store and Liquor Store,Beer Store,Liquor Store",Erie,US,us/pa/erie/7520peachst/-658048559,42.05178612,-80.085354,,7.99,5.99,USD,2016-04-05T03:39:35Z,,U Pick 6 Beer Store,16509,,,,PA
AVwdJ1J9_7pvs4fz2zsv,6166 Falls Of Neuse Rd,"Food,Food North Raleigh,Dance Classes",Raleigh,US,us/nc/raleigh/6166fallsofneuserd/586214272,35.866445,-78.620553,,15.6,7.8,USD,2016-05-11T05:15:33Z,,Inis Cairde School of Irish Dance,27609,,,,NC
AVwdj2VBkufWRAb57F2N,208 Sunrise Hwy,Restaurant,Rockville Centre,US,us/rockvillecenter/rockvillecentre/208sunrisehwy/-233689810,40.657405,-73.646021,,12,12,USD,2016-04-24T00:00:00Z,,Tony Colombos,11570,USD,0,30,Rockville Center
AVwdjdFIkufWRAb57Bvx,1125 Victoria St,"Fast Food Restaurant,Restaurants,Pizza",Costa Mesa,US,us/ca/costamesa/1125victoriast/1127531551,33.65196,-117.94687,,12.99,12.99,USD,2016-03-29T05:17:55Z,,Midnight Muncheez,92627,,,,CA
AVwdjdFIkufWRAb57Bvx,1125 Victoria St,"Fast Food Restaurant,Restaurants,Pizza",Costa Mesa,US,us/ca/costamesa/1125victoriast/1127531551,33.65196,-117.94687,,19.99,19.99,USD,2016-03-29T05:17:55Z,,Midnight Muncheez,92627,,,,CA
AVwdjdFIkufWRAb57Bvx,1125 Victoria St,"Fast Food Restaurant,Restaurants,Pizza",Costa Mesa,US,us/ca/costamesa/1125victoriast/1127531551,33.65196,-117.94687,,16.97,16.97,USD,2016-03-29T05:17:55Z,,Midnight Muncheez,92627,,,,CA
AVwdjdFIkufWRAb57Bvx,1125 Victoria St,"Fast Food Restaurant,Restaurants,Pizza",Costa Mesa,US,us/ca/costamesa/1125victoriast/1127531551,33.65196,-117.94687,,19.99,19.99,USD,2016-03-29T05:17:55Z,,Midnight Muncheez,92627,,,,CA
AVwdjdFIkufWRAb57Bvx,1125 Victoria St,"Fast Food Restaurant,Restaurants,Pizza",Costa Mesa,US,us/ca/costamesa/1125victoriast/1127531551,33.65196,-117.94687,,19.99,19.99,USD,2016-03-29T05:17:55Z,,Midnight Muncheez,92627,,,,CA
AVwdjdFIkufWRAb57Bvx,1125 Victoria St,"Fast Food Restaurant,Restaurants,Pizza",Costa Mesa,US,us/ca/costamesa/1125victoriast/1127531551,33.65196,-117.94687,,7.99,7.99,USD,2016-03-29T05:17:55Z,,Midnight Muncheez,92627,,,,CA
AVwdjdFIkufWRAb57Bvx,1125 Victoria St,"Fast Food Restaurant,Restaurants,Pizza",Costa Mesa,US,us/ca/costamesa/1125victoriast/1127531551,33.65196,-117.94687,,18.96,18.96,USD,2016-03-29T05:17:55Z,,Midnight Muncheez,92627,,,,CA
AVwdjdFIkufWRAb57Bvx,1125 Victoria St,"Fast Food Restaurant,Restaurants,Pizza",Costa Mesa,US,us/ca/costamesa/1125victoriast/1127531551,33.65196,-117.94687,,21.99,21.99,USD,2016-03-29T05:17:55Z,,Midnight Muncheez,92627,,,,CA
AVwdjdFIkufWRAb57Bvx,1125 Victoria St,"Fast Food Restaurant,Restaurants,Pizza",Costa Mesa,US,us/ca/costamesa/1125victoriast/1127531551,33.65196,-117.94687,,15.98,15.98,USD,2016-03-29T05:17:55Z,,Midnight Muncheez,92627,,,,CA
AVwdjdPfkufWRAb57Bxn,105 N Market St,Restaurant,Frederick,US,us/md/frederick/105nmarketst/289671780,39.415945,-77.410767,,12,12,USD,2016-08-21T00:00:00Z,"fresh herbs, mascarpone, sofrito, fresh mozzarella cheese",Firestone's,21701,USD,31,50,MD
AVwdjdPfkufWRAb57Bxn,105 N Market St,Restaurant,Frederick,US,us/md/frederick/105nmarketst/289671780,39.415945,-77.410767,,12,12,USD,2016-08-21T00:00:00Z,"sofritto, mascarpone, mozzarella, oregano",Firestone's,21701,USD,31,50,MD
AVwdJHFw_7pvs4fz2rxA,1908 5th Ave,"Fast Food Restaurant,Restaurant",River Grove,US,us/il/rivergrove/19085thave/-802790205,41.913864,-87.84048,,2.75,2.75,USD,2016-03-24T09:53:40Z,,Clavio's Eatery,60171,,,,IL
AVwdJHFw_7pvs4fz2rxA,1908 5th Ave,"Fast Food Restaurant,Restaurant",River Grove,US,us/il/rivergrove/19085thave/-802790205,41.913864,-87.84048,,4.25,4.25,USD,2016-03-24T09:53:40Z,,Clavio's Eatery,60171,,,,IL
AVwdjLnwByjofQCxqNXB,325 High St S E,Italian Restaurant,Salem,US,us/or/salem/325highstse/-863907478,44.93730731,-123.0389046,,9.95,9.95,USD,"2016-04-18T13:49:38Z,2016-06-08T16:18:16Z",,Gamberetti's Italian Restaurant,97301,USD,25,40,OR
AVwdjLnwByjofQCxqNXB,325 High St S E,Italian Restaurant,Salem,US,us/or/salem/325highstse/-863907478,44.93730731,-123.0389046,,8.95,8.95,USD,"2016-04-18T13:49:38Z,2016-06-08T16:18:16Z",,Gamberetti's Italian Restaurant,97301,USD,25,40,OR
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,18.25,18.25,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,17.95,17.95,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,19.95,19.95,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,17.95,17.95,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,10,10,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,17.95,17.95,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,22.95,22.95,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,14.95,14.95,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
